	x	y	theta	v	a	sigma	omega	t
71	9.715962283339636	1.1982201599373428	-1.683876678979526	1.0298352509187596	-0.06937680308833728	-0.3385661358577862	-0.15250306909893754	6.137120761188934
72	9.679294425092742	1.1202600935499694	-1.694896389978574	1.0239217256607314	-0.07890838008100211	-0.35156516018433953	-0.14843154506931402	6.22235854953878
73	9.641212327743892	1.0431583814527474	-1.706306257963555	1.0171957498603625	-0.08946666062693313	-0.36421713680739454	-0.14346963729490408	6.307596337888626
74	9.601698022000749	0.9670043825080776	-1.7180831378691401	1.0095698095774814	-0.10114071335725074	-0.37644617138576314	-0.1375546730178146	6.392834126238472
75	9.560744746410279	0.891893384289331	-1.7301991153674752	1.0009487988587888	-0.11402342902492275	-0.3881710274909845	-0.13063134691529815	6.478071914588318
76	9.518358905351391	0.817926517000618	-1.7426211207804478	0.9912296939486441	-0.12821121537855207	-0.3993057545912028	-0.12265468827329223	6.563309702938164
77	9.47456219774028	0.745210570352664	-1.7553105933274358	0.9803012535081361	-0.1438036538371469	-0.4097605689503552	-0.11359339315863695	6.64854749128801
78	9.429393898287156	0.6738577084091011	-1.7682232196470093	0.9680437480984366	-0.16090314594405636	-0.4194430185543494	-0.10343347956677139	6.733785279637856
79	9.382913262880686	0.6039850824918842	-1.781308773145465	0.9543287197996387	-0.17961458921042248	-0.4282594595939479	-0.09218219683342789	6.819023067987702
80	9.335202018164233	0.5357143490395979	-1.7945110822900858	0.9390187694599823	-0.20004513469581542	-0.43611686617725787	-0.07987209198964208	6.904260856337548
81	9.286366883093091	0.4691711078710426	-1.8077681559737024	0.9219673646083705	-0.22230409174074686	-0.4429249866493293	-0.06656510752233405	6.989498644687394
82	9.236542057968006	0.4044842864613679	-1.8210124920022899	0.9030186554872748	-0.24650305757997149	-0.4485988491958022	-0.052356560301959745	7.07473643303724
83	9.185891605136238	0.34178550720024015	-1.8341715901115678	0.8820072800376902	-0.27275635978042434	-0.4530616066015465	-0.037378834038667576	7.1599742213870865
84	9.134611636488085	0.28120848651511915	-1.8471686833311511	0.8587581311716594	-0.3011819060618457	-0.456247695746099	-0.021804611633199925	7.245212009736933
85	9.082932217471662	0.22288852628017308	-1.8599236908167267	0.8330860516079645	-0.3319025375956564	-0.45810627261754144	-0.0058494830746039965	7.330449798086779
86	9.031118897058803	0.16696216793503818	-1.8723543815736343	0.8047954133556173	-0.36504797713052867	-0.4586048696178122	0.010226207979402694	7.415687586436625
87	8.979473779230998	0.11356708691892409	-1.884377722243523	0.7736795311434347	-0.40075745159585935	-0.45773321026644465	0.02611636899775581	7.500925374786471
88	8.928336065052152	0.06284230812501063	-1.8959113640999377	0.7395198523046923	-0.4391830503187799	-0.45550710873335015	0.041469040139366725	7.586163163136317
89	8.87808201556754	0.01492882107925994	-1.9068752056490736	0.70208486041479	-0.4804938557536008	-0.45197237946688273	0.05588710005668643	7.671400951486163
90	8.829124314072148	-0.030029334091519387	-1.9171929489319952	0.6611286268346733	-0.5248808557395029	-0.44720868666076774	0.06892966009912313	7.756638739836009
91	8.781910840150855	-0.07188345194448768	-1.9267935508480933	0.6163889435442743	-0.5725626176311164	-0.44133327488221563	0.08011393296787327	7.841876528185855
92	8.736922904611212	-0.11047797782137911	-1.9356124562647021	0.5675849723256107	-0.6237916784181855	-0.4345045404200302	0.08891730105628785	7.927114316535701
93	8.694673030205028	-0.14564773424459268	-1.9435924873805965	0.514414349266218	-0.6788615841877861	-0.42692542633195874	0.09477927781887137	8.012352104885547
94	8.655702393053215	-0.17721455645062664	-1.950684252899029	0.4565496892343908	-0.7381144991593199	-0.4188466503092863	0.09710306128315087	8.097589893235394
95	8.62057805823255	-0.20498335095609585	-1.9568459291010085	0.39363444177710916	-0.801949299815784	-0.41056980012351435	0.0952564254307939	8.182827681585241
96	8.5898901434494	-0.22873759741433466	-1.962042249846694	0.32527805709211793	-0.8708300724525911	-0.4024503530936843	0.0885717777516382	8.268065469935088
97	8.564249019403217	-0.24823430682094513	-1.96624251978125	0.2510504276877373	-0.9452949399374543	-0.3949006906479227	0.07634531490898638	8.353303258284935
98	8.544282594895746	-0.2631984230014264	-1.9694174295376905	0.1704755776691832	-1.0	-0.3883931848542095	0.05783530707547368	8.438541046634782
99	8.530633626619984	-0.2733166031764915	-1.9715343974993471	0.0852377891067797	-1.0	-0.3834634311905623	0.032449811301254496	8.523778834984629
100	8.52377883498464	-0.27836121399162256	-1.9725781844427088	0.0	0.0	-0.38069748104287376	0.0	8.609016623334476
101	8.52377883498464	-0.27836121399162256	-1.9725781844427088	0.0	-0.5432505980151288	-0.06690969390194637	-0.009885100036141669	8.756754565680824
102	8.523778836376794	-0.2783612129707882	-1.9725781844074846	-0.08025873549508658	-0.4693245906203309	-0.0683700982411737	-0.01631205294704453	8.904492508027172
103	8.53499025966476	-0.2701401004583965	-1.9722882039679526	-0.14959578480587934	-0.40554703324688857	-0.07078000737901465	-0.019985159772717555	9.05223045037352
104	8.555874803911005	-0.2548105544164377	-1.9717285899122656	-0.20951046902244297	-0.3505015453178299	-0.0737325737612988	-0.021503456097769744	9.199968392719867
105	8.58508966943186	-0.23332500544912688	-1.9709120349200058	-0.26129284611691617	-0.3029777265144457	-0.07690945011851817	-0.021370251530096612	9.347706335066215
106	8.62146311027765	-0.20649938554704478	-1.9698496138123882	-0.3060541520089363	-0.2619407677585409	-0.08006664710699837	-0.020003640002510186	9.495444277412563
107	8.663972924256482	-0.17503313431325454	-1.968553894351578	-0.3447527420542067	-0.22650551706354355	-0.08302194372040617	-0.017747109904486188	9.643182219758911
108	8.711727874939541	-0.13952621566048062	-1.9670402239859994	-0.3782162010752707	-0.195914410252153	-0.08564386522028927	-0.014879711874298799	9.790920162105259
109	8.763951729969678	-0.10049363878603845	-1.9653269337589436	-0.4071601929219222	-0.1695187347135202	-0.08784216323530454	-0.011625477943675156	9.938658104451607
110	8.819969519159635	-0.05837784277700677	-1.9634349475983213	-0.4322045419776539	-0.14676275401109695	-0.0895596874254958	-0.008161945648834339	10.086396046797955
111	8.879195637407054	-0.013559232394062194	-1.9613871100089653	-0.4538869692683361	-0.12717027911828802	-0.09076551648119717	-0.004627743654356535	10.234133989144302
112	8.941123476149293	0.033634889533595294	-1.9592074256613465	-0.4726748446328819	-0.11033332644952043	-0.09144920980639804	-0.001129258167354391	10.38187193149065
113	9.00531633168485	0.08292277676956261	-1.9569203241557198	-0.4889752632547608	-0.09590255266854786	-0.09161604408442064	0.0022535648309865274	10.529609873836998
114	9.071399395995874	0.13406188898289825	-1.954550010459274	-0.503143709051773	-0.0835792011033782	-0.09128310705334644	0.005462208097780217	10.677347816183346
115	9.139052681617393	0.1868435653213145	-1.9521199276584886	-0.515491528245736	-0.07310833447482658	-0.09047613166831268	0.008455281224316269	10.825085758529694
116	9.208004766744905	0.24108857297825897	-1.9496523377135275	-0.5262924031494134	-0.06427316378129115	-0.08922696581827233	0.011204845741322546	10.972823700876042
117	9.278027271958154	0.2966434017725064	-1.9471680136140292	-0.5357879881145489	-0.056890313933113085	-0.0875715849641409	0.013693286769144879	11.12056164322239
118	9.348929997877393	0.35337719492852415	-1.9446860297650403	-0.5441928460344623	-0.05080589351833425	-0.08554856695290876	0.01591065466193733	11.268299585568737
119	9.420556665805433	0.4111792239996889	-1.9422236345343076	-0.5516988042019259	-0.04589225935621596	-0.08319795957177056	0.017852404770188398	11.416037527915085
120	9.492781212617626	0.469956832012724	-1.9397961882627444	-0.558478832168835	-0.042045386707466416	-0.0805604820250885	0.019517468252424803	11.563775470261433
121	9.56550459810845	0.5296337833573289	-1.9374171507213793	-0.5646905310861493	-0.039182773601202155	-0.07767701142566474	0.020906591413973986	11.711513412607781
122	9.638652088593393	0.5901489717434392	-1.935098103345046	-0.5704793134334101	-0.03724182313092118	-0.074588314628688	0.022020885079983354	11.859251354954129
123	9.712170985412724	0.6514554488331656	-1.9328487931551435	-0.5759813437519951	-0.03617866116605699	-0.07133499437832537	0.022860528831339044	12.006989297300477
124	9.786028771485444	0.7135197461198901	-1.9306771868161035	-0.58132630470951	-0.03596735910088109	-0.06795762688783341	0.023423577385429845	12.154727239646824
